Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W
3602,NVIDIA Quadro K620M,GPU,2015-03-01,28.0,30.0,148.0,624.0,1029.0,TSMC,NVIDIA,0.0,863.2,26.98,low<30,2015.0,4.216216216216216,0.0,28.773333333333333,0.8993333333333333
3603,NVIDIA Tesla S1070,GPU,2008-06-01,55.0,800.0,470.0,1400.0,610.0,TSMC,NVIDIA,0.0,622.1,77.76,,2008.0,2.978723404255319,0.0,0.777625,0.09720000000000001
3604,NVIDIA CMP 90HX,GPU,2021-01-01,8.0,320.0,628.0,28300.0,1440.0,Samsung,NVIDIA,29770.0,29770.0,465.1,,2021.0,45.06369426751592,93.03125,93.03125,1.4534375000000002
3605,ATI Xbox 360 GPU 90nm,GPU,2005-11-22,90.0,203.0,181.0,232.0,500.0,TSMC,ATI,0.0,240.0,0.0,,2005.0,1.281767955801105,0.0,1.1822660098522169,0.0
3606,NVIDIA GeForce GTX 950M,GPU,2015-03-13,28.0,75.0,148.0,1870.0,993.0,TSMC,NVIDIA,0.0,1439.0,44.96,medium <100,2015.0,12.635135135135135,0.0,19.186666666666667,0.5994666666666667
3607,Intel GMA 3600,GPU,2008-10-01,65.0,13.0,148.0,624.0,400.0,Intel,Intel,0.0,25.6,0.0,low<30,2008.0,4.216216216216216,0.0,1.9692307692307693,0.0
3608,ATI FirePro V9800P,GPU,2010-09-09,40.0,225.0,334.0,2154.0,850.0,TSMC,ATI,0.0,2720.0,544.0,,2010.0,6.449101796407185,0.0,12.088888888888889,2.417777777777778
3609,NVIDIA GeForce RTX 2070 SUPER Mobile,GPU,2020-04-02,12.0,115.0,545.0,13600.0,1140.0,TSMC,NVIDIA,14130.0,7066.0,220.8,high <200,2020.0,24.954128440366972,122.8695652173913,61.44347826086957,1.9200000000000002
3610,NVIDIA GeForce GT 620,GPU,2012-05-15,40.0,49.0,116.0,585.0,700.0,TSMC,NVIDIA,0.0,268.8,22.4,medium <100,2012.0,5.043103448275862,0.0,5.485714285714286,0.45714285714285713
3611,ATI All-In-Wonder X1900,GPU,2006-01-13,90.0,65.0,352.0,384.0,500.0,TSMC,ATI,0.0,0.0,0.0,,2006.0,1.0909090909090908,0.0,0.0,0.0
3612,AMD Radeon HD 6250 IGP,GPU,2012-04-04,40.0,9.0,75.0,450.0,277.0,TSMC,AMD,0.0,44.32,0.0,low<30,2012.0,6.0,0.0,4.924444444444444,0.0
3613,NVIDIA GeForce GT 220,GPU,2009-10-12,40.0,58.0,100.0,486.0,615.0,TSMC,NVIDIA,0.0,127.7,0.0,medium <100,2009.0,4.86,0.0,2.2017241379310346,0.0
3614,ATI Radeon HD 5490,GPU,2012-10-28,40.0,19.0,59.0,292.0,650.0,TSMC,ATI,0.0,104.0,0.0,low<30,2012.0,4.9491525423728815,0.0,5.473684210526316,0.0
3615,NVIDIA GeForce GTX 960,GPU,2015-01-22,28.0,120.0,228.0,2940.0,1127.0,TSMC,NVIDIA,0.0,2413.0,75.39,high <200,2015.0,12.894736842105264,0.0,20.108333333333334,0.62825
3616,NVIDIA GeForce4 460 Go,GPU,2002-10-14,150.0,65.0,65.0,29.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0
3617,ATI Radeon 9800 PRO Mac Edition,GPU,2004-03-04,150.0,60.0,218.0,117.0,378.0,TSMC,ATI,0.0,0.0,0.0,medium <100,2004.0,0.536697247706422,0.0,0.0,0.0
3618,NVIDIA GeForce 9100,GPU,2007-04-17,80.0,40.0,127.0,210.0,500.0,Unknown,NVIDIA,0.0,38.4,0.0,medium <100,2007.0,1.6535433070866141,0.0,0.96,0.0
3619,ATI Radeon IGP 350M,GPU,2002-10-05,180.0,65.0,73.0,30.0,183.0,Unknown,ATI,0.0,0.0,0.0,,2002.0,0.410958904109589,0.0,0.0,0.0
3620,NVIDIA GeForce GTS 350M,GPU,2010-01-07,40.0,28.0,144.0,727.0,500.0,TSMC,NVIDIA,0.0,240.0,0.0,low<30,2010.0,5.048611111111111,0.0,8.571428571428571,0.0
3621,NVIDIA GeForce RTX 2060 SUPER,GPU,2019-07-09,12.0,175.0,445.0,10800.0,1470.0,TSMC,NVIDIA,14360.0,7181.0,224.4,high <200,2019.0,24.269662921348313,82.05714285714286,41.034285714285716,1.2822857142857143
3622,Intel HD Graphics 3000,GPU,2011-02-01,32.0,65.0,216.0,1160.0,650.0,Intel,Intel,0.0,249.6,0.0,,2011.0,5.37037037037037,0.0,3.84,0.0
3623,AMD FirePro S9050,GPU,2014-08-07,28.0,225.0,352.0,4313.0,900.0,TSMC,AMD,0.0,3226.0,806.4,,2014.0,12.252840909090908,0.0,14.337777777777777,3.584
3624,NVIDIA GeForce RTX 2080 Mobile,GPU,2019-01-29,12.0,150.0,545.0,13600.0,1380.0,TSMC,NVIDIA,18720.0,9362.0,292.6,high <200,2019.0,24.954128440366972,124.8,62.413333333333334,1.9506666666666668
3625,NVIDIA GeForce GTX 660 Ti,GPU,2012-08-16,28.0,150.0,294.0,3540.0,915.0,TSMC,NVIDIA,0.0,2634.0,109.8,high <200,2012.0,12.040816326530612,0.0,17.56,0.732
3626,ATI Radeon X1650 GTO,GPU,2007-12-02,90.0,65.0,150.0,157.0,587.0,TSMC,ATI,0.0,0.0,0.0,,2007.0,1.0466666666666666,0.0,0.0,0.0
3627,NVIDIA GeForce Go 7400,GPU,2006-02-01,90.0,65.0,81.0,112.0,450.0,TSMC,NVIDIA,0.0,0.0,0.0,,2006.0,1.382716049382716,0.0,0.0,0.0
3628,ATI FireGL V8650,GPU,2007-05-14,80.0,65.0,420.0,720.0,688.0,TSMC,ATI,0.0,440.3,0.0,,2007.0,1.7142857142857142,0.0,6.773846153846154,0.0
3629,AMD Radeon R9 280X,GPU,2013-10-08,28.0,250.0,352.0,4313.0,850.0,TSMC,AMD,0.0,4096.0,1024.0,,2013.0,12.252840909090908,0.0,16.384,4.096
3630,AMD Radeon RX 560D,GPU,2017-07-04,14.0,65.0,123.0,3000.0,1090.0,GF,AMD,2106.0,2106.0,131.6,medium <100,2017.0,24.390243902439025,32.4,32.4,2.0246153846153847
3631,AMD Radeon R9 255 OEM,GPU,2013-12-21,28.0,65.0,123.0,1500.0,900.0,TSMC,AMD,0.0,952.3,59.52,medium <100,2013.0,12.195121951219512,0.0,14.65076923076923,0.9156923076923077
3632,AMD FirePro S4000X,GPU,2014-08-07,28.0,45.0,123.0,1500.0,725.0,TSMC,AMD,0.0,992.0,62.0,medium <100,2014.0,12.195121951219512,0.0,22.044444444444444,1.3777777777777778
3633,NVIDIA GeForce 6200 LE,GPU,2005-04-04,110.0,65.0,110.0,75.0,350.0,TSMC,NVIDIA,0.0,0.0,0.0,,2005.0,0.6818181818181818,0.0,0.0,0.0
3634,NVIDIA Quadro M2000M,GPU,2015-12-03,28.0,55.0,148.0,1870.0,1029.0,TSMC,NVIDIA,0.0,1405.0,43.92,medium <100,2015.0,12.635135135135135,0.0,25.545454545454547,0.7985454545454546
3635,AMD Radeon RX 560X Mobile,GPU,2018-04-11,14.0,65.0,123.0,3000.0,1175.0,GF,AMD,2462.0,2462.0,153.9,medium <100,2018.0,24.390243902439025,37.87692307692308,37.87692307692308,2.367692307692308
3636,NVIDIA GeForce Go 7600,GPU,2006-03-01,90.0,65.0,125.0,177.0,450.0,TSMC,NVIDIA,0.0,0.0,0.0,,2006.0,1.416,0.0,0.0,0.0
3637,AMD Radeon HD 7950 Mac Edition,GPU,2013-03-07,28.0,200.0,352.0,4313.0,800.0,TSMC,AMD,0.0,2867.0,716.8,high <200,2013.0,12.252840909090908,0.0,14.335,3.5839999999999996
3638,NVIDIA GeForce 315 OEM,GPU,2011-02-22,40.0,33.0,57.0,260.0,589.0,TSMC,NVIDIA,0.0,44.86,0.0,medium <100,2011.0,4.56140350877193,0.0,1.3593939393939394,0.0
3639,NVIDIA GeForce FX 5600 Ultra,GPU,2003-03-17,130.0,65.0,121.0,80.0,400.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.6611570247933884,0.0,0.0,0.0
3640,NVIDIA GeForce 800A,GPU,2014-03-17,40.0,15.0,79.0,292.0,475.0,TSMC,NVIDIA,0.0,91.2,7.6,low<30,2014.0,3.6962025316455698,0.0,6.08,0.5066666666666666
3641,ATI FirePro V3750,GPU,2008-09-11,55.0,48.0,146.0,514.0,550.0,TSMC,ATI,0.0,352.0,0.0,medium <100,2008.0,3.5205479452054793,0.0,7.333333333333333,0.0
3642,NVIDIA GeForce 710M,GPU,2013-01-09,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,0.0,297.6,24.8,low<30,2013.0,5.043103448275862,0.0,19.84,1.6533333333333333
3643,AMD Radeon Pro W5700X,GPU,2019-12-11,7.0,205.0,251.0,10300.0,1243.0,TSMC,AMD,20890.0,10440.0,652.8,,2019.0,41.03585657370518,101.90243902439025,50.926829268292686,3.1843902439024387
3644,NVIDIA GeForce FX 5800 Ultra,GPU,2003-03-06,130.0,65.0,199.0,125.0,500.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.628140703517588,0.0,0.0,0.0
3645,AMD Radeon HD 7870 XT,GPU,2012-11-19,28.0,185.0,352.0,4313.0,925.0,TSMC,AMD,0.0,2995.0,748.8,high <200,2012.0,12.252840909090908,0.0,16.18918918918919,4.047567567567567
3646,AMD Radeon HD 6470M,GPU,2011-01-04,40.0,25.0,67.0,370.0,700.0,TSMC,AMD,0.0,224.0,0.0,low<30,2011.0,5.522388059701493,0.0,8.96,0.0
3647,NVIDIA GeForce4 Ti 4200,GPU,2002-02-06,150.0,65.0,142.0,63.0,250.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.44366197183098594,0.0,0.0,0.0
3648,AMD Radeon R7 M350,GPU,2015-01-01,28.0,35.0,77.0,950.0,725.0,TSMC,AMD,0.0,633.6,0.0,medium <100,2015.0,12.337662337662337,0.0,18.102857142857143,0.0
3649,AMD FirePro W7170M,GPU,2015-10-02,28.0,100.0,366.0,5000.0,723.0,TSMC,AMD,2961.0,2961.0,185.1,medium <100,2015.0,13.66120218579235,29.61,29.61,1.851
3650,AMD Radeon R5 M430,GPU,2016-01-01,28.0,65.0,56.0,690.0,780.0,TSMC,AMD,0.0,547.2,0.0,,2016.0,12.321428571428571,0.0,8.418461538461539,0.0
3651,AMD Radeon R9 380X,GPU,2015-11-19,28.0,190.0,366.0,5000.0,970.0,TSMC,AMD,3973.0,3973.0,248.3,high <200,2015.0,13.66120218579235,20.910526315789475,20.910526315789475,1.306842105263158
3652,ATI FirePro V5800 DVI,GPU,2010-04-26,40.0,74.0,166.0,1040.0,690.0,TSMC,ATI,0.0,1104.0,0.0,medium <100,2010.0,6.265060240963855,0.0,14.91891891891892,0.0
3653,NVIDIA GeForce 410M,GPU,2011-01-05,40.0,12.0,79.0,292.0,574.0,TSMC,NVIDIA,0.0,110.1,9.176,low<30,2011.0,3.6962025316455698,0.0,9.174999999999999,0.7646666666666667
3654,NVIDIA GeForce 8600M GT,GPU,2007-05-01,80.0,20.0,169.0,289.0,475.0,TSMC,NVIDIA,0.0,60.8,0.0,low<30,2007.0,1.7100591715976332,0.0,3.04,0.0
3655,NVIDIA Quadro FX 2500M,GPU,2005-09-29,90.0,45.0,196.0,278.0,500.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2005.0,1.4183673469387754,0.0,0.0,0.0
3656,NVIDIA Quadro4 500 Go GL,GPU,2002-04-23,150.0,65.0,65.0,29.0,220.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0
3657,AMD Radeon Instinct MI8,GPU,2016-12-12,28.0,175.0,596.0,8900.0,1000.0,TSMC,AMD,8192.0,8192.0,512.0,high <200,2016.0,14.93288590604027,46.81142857142857,46.81142857142857,2.9257142857142857
3658,NVIDIA GeForce GT 130 Mac Edition,GPU,2008-12-12,55.0,75.0,196.0,505.0,600.0,TSMC,NVIDIA,0.0,144.0,0.0,medium <100,2008.0,2.576530612244898,0.0,1.92,0.0
3659,AMD Radeon RX 580 2048SP,GPU,2018-10-15,14.0,150.0,232.0,5700.0,1168.0,GF,AMD,5259.0,5259.0,328.7,high <200,2018.0,24.56896551724138,35.06,35.06,2.191333333333333
3660,Intel UHD Graphics G4,GPU,2020-05-28,10.0,15.0,148.0,624.0,200.0,Intel,Intel,768.0,384.0,96.0,low<30,2020.0,4.216216216216216,51.2,25.6,6.4
3661,AMD Radeon RX 570 Mobile,GPU,2017-12-10,14.0,85.0,232.0,5700.0,926.0,GF,AMD,4940.0,4940.0,308.7,medium <100,2017.0,24.56896551724138,58.11764705882353,58.11764705882353,3.631764705882353
3662,AMD Radeon R9 M295X Mac Edition,GPU,2014-11-23,28.0,250.0,366.0,5000.0,850.0,TSMC,AMD,3482.0,3482.0,217.6,,2014.0,13.66120218579235,13.928,13.928,0.8704
3663,NVIDIA Quadro4 580 XGL,GPU,2002-11-12,150.0,65.0,65.0,29.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,,2002.0,0.4461538461538462,0.0,0.0,0.0
3664,NVIDIA Quadro2 Go,GPU,2001-08-14,180.0,65.0,64.0,20.0,143.0,TSMC,NVIDIA,0.0,0.0,0.0,,2001.0,0.3125,0.0,0.0,0.0
3665,AMD Radeon RX 5500 OEM,GPU,2019-10-07,7.0,110.0,158.0,6400.0,1500.0,TSMC,AMD,10390.0,5196.0,324.7,high <200,2019.0,40.50632911392405,94.45454545454545,47.236363636363635,2.9518181818181817
3666,NVIDIA GeForce GTX 660 Rev. 2,GPU,2014-09-13,28.0,140.0,294.0,3540.0,980.0,TSMC,NVIDIA,0.0,1981.0,82.56,high <200,2014.0,12.040816326530612,0.0,14.15,0.5897142857142857
3667,NVIDIA Quadro K420,GPU,2014-07-22,28.0,41.0,118.0,1270.0,876.0,TSMC,NVIDIA,0.0,336.4,14.02,medium <100,2014.0,10.76271186440678,0.0,8.204878048780488,0.3419512195121951
3668,NVIDIA GeForce 9500 GT Rev. 3,GPU,2008-07-29,55.0,50.0,121.0,314.0,550.0,TSMC,NVIDIA,0.0,89.6,0.0,medium <100,2008.0,2.5950413223140494,0.0,1.7919999999999998,0.0
3669,NVIDIA GeForce2 MX 200,GPU,2001-03-03,180.0,65.0,64.0,20.0,175.0,TSMC,NVIDIA,0.0,0.0,0.0,,2001.0,0.3125,0.0,0.0,0.0
3670,ATI Radeon HD 3870,GPU,2007-11-19,55.0,106.0,192.0,666.0,777.0,TSMC,ATI,0.0,497.3,99.46,high <200,2007.0,3.46875,0.0,4.691509433962264,0.9383018867924527
3671,NVIDIA GeForce GTX 1050 3 GB,GPU,2018-05-21,14.0,75.0,132.0,3300.0,1392.0,Samsung,NVIDIA,36.43,2332.0,72.86,medium <100,2018.0,25.0,0.48573333333333335,31.093333333333334,0.9714666666666667
3672,NVIDIA GeForce4 Ti 4800,GPU,2003-03-15,150.0,65.0,101.0,36.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.3564356435643564,0.0,0.0,0.0
3673,NVIDIA GeForce 8400 GS Rev. 2,GPU,2007-12-04,65.0,25.0,86.0,210.0,567.0,TSMC,NVIDIA,0.0,22.4,0.0,low<30,2007.0,2.441860465116279,0.0,0.8959999999999999,0.0
3674,ATI Radeon HD 4850 X2,GPU,2008-11-07,55.0,250.0,256.0,956.0,625.0,TSMC,ATI,0.0,1000.0,200.0,,2008.0,3.734375,0.0,4.0,0.8
3675,NVIDIA GeForce 7050 + nForce 610i,GPU,2008-01-13,90.0,65.0,81.0,112.0,500.0,Unknown,NVIDIA,0.0,0.0,0.0,,2008.0,1.382716049382716,0.0,0.0,0.0
3676,Intel i852GM Graphics,GPU,2003-12-03,130.0,65.0,148.0,624.0,200.0,Intel,Intel,0.0,0.0,0.0,,2003.0,4.216216216216216,0.0,0.0,0.0
3677,NVIDIA Quadro NVS 280 PCI,GPU,2003-10-28,150.0,13.0,91.0,45.0,275.0,TSMC,NVIDIA,0.0,0.0,0.0,low<30,2003.0,0.4945054945054945,0.0,0.0,0.0
3678,Intel Iris Xe Graphics G7 80EU,GPU,2020-09-02,10.0,15.0,146.0,624.0,300.0,Intel,Intel,2816.0,1408.0,352.0,low<30,2020.0,4.273972602739726,187.73333333333332,93.86666666666666,23.466666666666665
3679,AMD Radeon R9 M270X,GPU,2014-03-21,28.0,65.0,123.0,1500.0,725.0,TSMC,AMD,0.0,992.0,0.0,,2014.0,12.195121951219512,0.0,15.261538461538462,0.0
3680,AMD Radeon Pro Vega 20,GPU,2018-11-14,14.0,100.0,148.0,624.0,815.0,GF,AMD,6569.0,3284.0,205.3,medium <100,2018.0,4.216216216216216,65.69,32.84,2.053
3681,Intel UHD Graphics 630,GPU,2017-09-01,14.0,15.0,148.0,624.0,350.0,Intel,Intel,806.4,403.2,100.8,low<30,2017.0,4.216216216216216,53.76,26.88,6.72
3682,ATI All-In-Wonder Radeon 7200,GPU,2000-07-31,180.0,65.0,111.0,30.0,166.0,TSMC,ATI,0.0,0.0,0.0,,2000.0,0.2702702702702703,0.0,0.0,0.0
3683,NVIDIA GeForce 8700M GT,GPU,2007-06-01,80.0,29.0,169.0,289.0,625.0,TSMC,NVIDIA,0.0,80.0,0.0,low<30,2007.0,1.7100591715976332,0.0,2.7586206896551726,0.0
3684,Intel HD Graphics 5000,GPU,2013-05-27,22.0,30.0,181.0,1300.0,200.0,Intel,Intel,0.0,640.0,160.0,low<30,2013.0,7.18232044198895,0.0,21.333333333333332,5.333333333333333
3685,NVIDIA Quadro P2000,GPU,2017-02-06,16.0,75.0,200.0,4400.0,1076.0,TSMC,NVIDIA,47.36,3031.0,94.72,medium <100,2017.0,22.0,0.6314666666666666,40.413333333333334,1.2629333333333332
3686,AMD Radeon Pro WX 4170 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD,2460.0,2460.0,153.7,medium <100,2017.0,24.390243902439025,49.2,49.2,3.074
3687,NVIDIA GeForce 9600 GS OEM,GPU,2008-07-29,65.0,65.0,240.0,505.0,500.0,TSMC,NVIDIA,0.0,120.0,0.0,,2008.0,2.1041666666666665,0.0,1.8461538461538463,0.0
3688,NVIDIA GeForce GTX 560 OEM,GPU,2011-11-29,40.0,150.0,520.0,3000.0,552.0,TSMC,NVIDIA,0.0,847.9,106.0,high <200,2011.0,5.769230769230769,0.0,5.652666666666667,0.7066666666666667
3689,NVIDIA Quadro M4000M,GPU,2015-08-18,28.0,100.0,398.0,5200.0,975.0,TSMC,NVIDIA,0.0,2496.0,78.0,medium <100,2015.0,13.06532663316583,0.0,24.96,0.78
3690,ATI FirePro M7820,GPU,2010-05-01,40.0,50.0,166.0,1040.0,700.0,TSMC,ATI,0.0,1120.0,0.0,medium <100,2010.0,6.265060240963855,0.0,22.4,0.0
3691,NVIDIA GeForce GT 1010,GPU,2021-01-13,14.0,30.0,74.0,1800.0,1228.0,Samsung,NVIDIA,0.0,751.6,31.32,low<30,2021.0,24.324324324324323,0.0,25.053333333333335,1.044
3692,ATI Radeon HD 3200 IGP,GPU,2008-03-04,65.0,65.0,85.0,180.0,500.0,Unknown,ATI,0.0,40.0,0.0,,2008.0,2.1176470588235294,0.0,0.6153846153846154,0.0
3693,AMD Radeon R7 M440,GPU,2016-05-15,28.0,65.0,125.0,1550.0,891.0,TSMC,AMD,570.2,570.2,35.64,,2016.0,12.4,8.772307692307693,8.772307692307693,0.5483076923076923
3694,ATI Radeon IGP 340M,GPU,2002-10-05,180.0,65.0,73.0,30.0,183.0,Unknown,ATI,0.0,0.0,0.0,,2002.0,0.410958904109589,0.0,0.0,0.0
3695,NVIDIA GeForce 7800 GS 24Pipes AGP,GPU,2006-02-02,110.0,75.0,333.0,302.0,425.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2006.0,0.9069069069069069,0.0,0.0,0.0
3696,AMD Radeon R7 340 OEM,GPU,2015-05-05,28.0,50.0,77.0,950.0,730.0,TSMC,AMD,0.0,599.0,37.44,medium <100,2015.0,12.337662337662337,0.0,11.98,0.7487999999999999
3697,AMD Radeon HD 7750,GPU,2012-02-15,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD,0.0,819.2,51.2,medium <100,2012.0,12.195121951219512,0.0,14.894545454545455,0.9309090909090909
3698,NVIDIA GeForce 7800 GT,GPU,2005-08-11,110.0,65.0,333.0,302.0,400.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2005.0,0.9069069069069069,0.0,0.0,0.0
3699,NVIDIA GeForce 840A,GPU,2014-03-17,28.0,33.0,148.0,624.0,1029.0,TSMC,NVIDIA,0.0,863.2,26.98,medium <100,2014.0,4.216216216216216,0.0,26.15757575757576,0.8175757575757576
3700,NVIDIA Quadro GP100,GPU,2016-10-01,16.0,235.0,610.0,15300.0,1304.0,TSMC,NVIDIA,20670.0,10340.0,5168.0,,2016.0,25.081967213114755,87.95744680851064,44.0,21.99148936170213
3701,ATI Radeon HD 5530,GPU,2011-03-17,40.0,19.0,59.0,292.0,650.0,TSMC,ATI,0.0,104.0,0.0,low<30,2011.0,4.9491525423728815,0.0,5.473684210526316,0.0
3702,NVIDIA GeForce FX 5200 Ultra Mac Edition,GPU,2003-03-06,150.0,65.0,124.0,45.0,325.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.3629032258064516,0.0,0.0,0.0
3703,NVIDIA Tesla M60,GPU,2015-08-30,28.0,300.0,398.0,5200.0,557.0,TSMC,NVIDIA,0.0,4825.0,150.8,,2015.0,13.06532663316583,0.0,16.083333333333332,0.5026666666666667
3704,ATI Xbox 360 E GPU,GPU,2013-06-10,45.0,120.0,168.0,372.0,500.0,TSMC,ATI,0.0,240.0,0.0,high <200,2013.0,2.2142857142857144,0.0,2.0,0.0
3705,NVIDIA GeForce PCX 5750,GPU,2004-02-17,130.0,50.0,125.0,82.0,425.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2004.0,0.656,0.0,0.0,0.0
3706,NVIDIA GeForce 9400 GT Rev. 3,GPU,2012-06-13,40.0,50.0,57.0,260.0,589.0,TSMC,NVIDIA,0.0,44.86,0.0,medium <100,2012.0,4.56140350877193,0.0,0.8972,0.0
3707,AMD Radeon Graphics 448SP,GPU,2020-01-06,7.0,15.0,156.0,9800.0,400.0,TSMC,AMD,2867.0,1434.0,89.6,low<30,2020.0,62.82051282051282,191.13333333333333,95.6,5.973333333333333
3708,NVIDIA Quadro FX 1000,GPU,2003-01-21,130.0,65.0,199.0,125.0,300.0,TSMC,NVIDIA,0.0,0.0,0.0,,2003.0,0.628140703517588,0.0,0.0,0.0
3709,AMD Radeon R5 A330,GPU,2015-10-21,28.0,65.0,56.0,690.0,1030.0,TSMC,AMD,0.0,659.2,0.0,,2015.0,12.321428571428571,0.0,10.141538461538461,0.0
3710,ATI Radeon 9550,GPU,2003-10-01,130.0,65.0,76.0,60.0,250.0,TSMC,ATI,0.0,0.0,0.0,,2003.0,0.7894736842105263,0.0,0.0,0.0
3711,NVIDIA Quadro K510M,GPU,2013-07-23,28.0,30.0,87.0,1020.0,889.0,TSMC,NVIDIA,0.0,341.4,14.22,low<30,2013.0,11.724137931034482,0.0,11.379999999999999,0.47400000000000003
3712,AMD Radeon HD 8740 OEM,GPU,2013-09-05,28.0,55.0,123.0,1500.0,800.0,TSMC,AMD,0.0,819.2,51.2,medium <100,2013.0,12.195121951219512,0.0,14.894545454545455,0.9309090909090909
3713,NVIDIA GeForce 6800 Ultra,GPU,2004-07-26,130.0,81.0,287.0,222.0,425.0,TSMC,NVIDIA,0.0,0.0,0.0,medium <100,2004.0,0.7735191637630662,0.0,0.0,0.0
3715,NVIDIA Quadro FX 370 LP,GPU,2008-11-06,65.0,25.0,86.0,210.0,540.0,TSMC,NVIDIA,0.0,17.28,0.0,low<30,2008.0,2.441860465116279,0.0,0.6912,0.0
3716,NVIDIA GeForce 7150 + nForce 630i,GPU,2007-11-16,90.0,65.0,81.0,112.0,630.0,Unknown,NVIDIA,0.0,0.0,0.0,,2007.0,1.382716049382716,0.0,0.0,0.0
3717,AMD Radeon HD 8670A,GPU,2013-02-02,28.0,45.0,56.0,690.0,600.0,TSMC,AMD,0.0,384.0,24.0,medium <100,2013.0,12.321428571428571,0.0,8.533333333333333,0.5333333333333333
3718,NVIDIA GeForce GT 740A,GPU,2013-08-26,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,0.0,752.6,31.36,medium <100,2013.0,11.724137931034482,0.0,22.80606060606061,0.9503030303030303
3719,AMD Radeon HD 6950,GPU,2010-12-14,40.0,200.0,389.0,2640.0,800.0,TSMC,AMD,0.0,2253.0,563.2,high <200,2010.0,6.786632390745501,0.0,11.265,2.8160000000000003
3720,ATI Fire GL3,GPU,2000-06-01,40.0,65.0,156.0,624.0,120.0,IBM,ATI,0.0,0.0,0.0,,2000.0,4.0,0.0,0.0,0.0
3721,ATI Radeon DDR,GPU,2000-04-01,180.0,23.0,115.0,30.0,166.0,TSMC,ATI,0.0,0.0,0.0,low<30,2000.0,0.2608695652173913,0.0,0.0,0.0
3722,NVIDIA Tesla K40m,GPU,2013-11-22,28.0,245.0,561.0,7080.0,745.0,TSMC,NVIDIA,0.0,5046.0,1682.0,,2013.0,12.620320855614974,0.0,20.59591836734694,6.865306122448979
3723,NVIDIA GeForce RTX 2070 SUPER Max-Q,GPU,2020-04-02,12.0,80.0,545.0,13600.0,930.0,TSMC,NVIDIA,11830.0,5914.0,184.8,medium <100,2020.0,24.954128440366972,147.875,73.925,2.31
3724,NVIDIA GeForce 510 OEM,GPU,2011-09-29,40.0,25.0,79.0,292.0,523.0,TSMC,NVIDIA,0.0,100.4,8.368,low<30,2011.0,3.6962025316455698,0.0,4.016,0.33472
3725,NVIDIA Quadro 5000 SDI,GPU,2011-02-23,40.0,172.0,529.0,3100.0,513.0,TSMC,NVIDIA,0.0,722.3,361.2,high <200,2011.0,5.8601134215500945,0.0,4.199418604651163,2.1
3726,AMD Radeon HD 7660G IGP,GPU,2012-05-15,32.0,35.0,246.0,1303.0,686.0,TSMC,AMD,0.0,526.8,0.0,medium <100,2012.0,5.296747967479675,0.0,15.05142857142857,0.0
3727,NVIDIA GeForce G105M,GPU,2009-07-16,40.0,14.0,57.0,260.0,500.0,TSMC,NVIDIA,0.0,34.24,0.0,low<30,2009.0,4.56140350877193,0.0,2.4457142857142857,0.0
3728,NVIDIA Tesla P100 PCIe 16 GB,GPU,2016-06-20,16.0,250.0,610.0,15300.0,1190.0,TSMC,NVIDIA,19050.0,9526.0,4763.0,,2016.0,25.081967213114755,76.2,38.104,19.052
3729,ATI Radeon HD 4730 OEM,GPU,2008-12-26,55.0,110.0,192.0,666.0,669.0,TSMC,ATI,0.0,428.2,85.63,high <200,2008.0,3.46875,0.0,3.8927272727272726,0.7784545454545454
3730,ATI FirePro V5800,GPU,2010-04-26,40.0,74.0,166.0,1040.0,690.0,TSMC,ATI,0.0,1104.0,0.0,medium <100,2010.0,6.265060240963855,0.0,14.91891891891892,0.0
3731,NVIDIA GeForce GT 745M,GPU,2013-04-01,28.0,45.0,118.0,1270.0,837.0,TSMC,NVIDIA,0.0,642.8,26.78,medium <100,2013.0,10.76271186440678,0.0,14.284444444444443,0.5951111111111111
3732,AMD FirePro 2270,GPU,2011-01-31,40.0,15.0,59.0,292.0,600.0,TSMC,AMD,0.0,96.0,0.0,low<30,2011.0,4.9491525423728815,0.0,6.4,0.0
