Unnamed: 0,Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (MHz),Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS,TDP CATEGORY,year,'Transistor Density (million per mm^2)',FP16 GFLOPS per W,FP32 GFLOPS per W,FP64 GFLOPS per W,Log Transistors (million),Log FP16 GFLOPS,Log FP32 GFLOPS,Log FP64 GFLOPS
1514,Intel Core i7-3960X,CPU,2011-11-14,32.0,0.7254570537873755,2.1869833076719285,2270.0,1.6888535345323117,Intel,Intel,0.0,0.0,0.0,high <200,2011.0,5.218390804597701,0.0,0.0,0.0,0.9248614266334572,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1515,AMD Phenom II X6 1045T,CPU,2010-09-01,45.0,0.2312019822551021,1.4192734609466835,904.0,1.1273889432200632,Unknown,AMD,0.0,0.0,0.0,medium <100,2010.0,2.61271676300578,0.0,0.0,0.0,0.307277776452183,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1516,AMD A8-4500M,CPU,2012-05-15,32.0,-0.6160924260859378,0.5566781275475325,1178.0,0.3787694881370655,Unknown,AMD,0.0,0.0,0.0,medium <100,2012.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1517,Intel Xeon E5-2660 v2,CPU,2013-09-01,22.0,0.2312019822551021,-0.1851538591757375,1400.0,0.6595017837931896,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,8.75,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1518,Intel Pentium 4 HT 3.00,CPU,2003-04-14,130.0,0.0476215271145434,-0.4353065058614914,55.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1519,AMD Athlon 64 FX-60,CPU,2006-01-09,90.0,0.4430255843403621,0.1512583208499314,233.0,1.0338115113346884,Unknown,AMD,0.0,0.0,0.0,high <200,2006.0,1.170854271356784,0.0,0.0,0.0,-0.60067366269177,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1520,Intel Core i5-11400T,CPU,2021-03-16,14.0,-0.6160924260859378,-0.2886652991836356,624.0,-0.1826951031751827,Intel,Intel,0.0,0.0,0.0,medium <100,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1521,AMD Athlon XP 3100+,CPU,2003-12-01,130.0,-0.1500805014983658,-0.2886652991836356,63.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2003.0,0.4256756756756756,0.0,0.0,0.0,-1.4709167078602745,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1522,AMD Sempron 3600+,CPU,2006-05-17,90.0,-0.2348099423324698,-0.2886652991836356,69.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.4662162162162162,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1523,Intel Core i5-10500,CPU,2020-04-30,14.0,-0.1924452219154178,-0.2886652991836356,624.0,1.501698670761562,Intel,Intel,0.0,0.0,0.0,medium <100,2020.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1524,AMD Ryzen 3 PRO 1200,CPU,2017-06-29,14.0,-0.1924452219154178,0.0908766475119908,4800.0,1.501698670761562,GF,AMD,0.0,0.0,0.0,medium <100,2017.0,25.0,0.0,0.0,0.0,1.4273670453271825,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1525,Intel Xeon Gold 6326,CPU,2021-04-06,10.0,1.502143594766662,-0.2886652991836356,624.0,1.3145438069908126,Intel,Intel,0.0,0.0,0.0,high <200,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1526,AMD EPYC Embedded 3251,CPU,2018-02-21,14.0,-0.4042688240006779,0.2720216675258126,4800.0,0.9402340794493138,GF,AMD,0.0,0.0,0.0,medium <100,2018.0,22.535211267605632,0.0,0.0,0.0,1.4273670453271825,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1527,Intel Xeon 3.6,CPU,2004-06-28,90.0,0.7960649211491287,-0.4008026925255253,155.0,1.9695858301884357,Intel,Intel,0.0,0.0,0.0,high <200,2004.0,1.148148148148148,0.0,0.0,0.0,-0.8728449363513522,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1528,Intel Atom Z2760,CPU,2012-09-27,32.0,-1.0679827772011592,-1.0046194259049313,140.0,0.2851920562516908,Intel,Intel,0.0,0.0,0.0,low<30,2012.0,2.1538461538461537,0.0,0.0,0.0,-0.9407064078829006,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1529,AMD Sempron 3400+,CPU,2006-05-17,90.0,-0.7573081608094445,-0.2886652991836356,69.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,low<30,2006.0,0.4662162162162162,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1530,Intel Pentium G3258,CPU,2014-06-02,22.0,-0.3477825301112752,-0.0385126524978818,1400.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1531,AMD Opteron 856,CPU,2006-04-01,90.0,0.1888372618380501,-0.2886652991836356,106.0,1.4081212388761872,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7162162162162162,0.0,0.0,0.0,-1.1259270481529586,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1532,AMD A10-5745M,CPU,2013-06-01,32.0,-0.7573081608094445,0.5566781275475325,1178.0,0.5659243519078149,Unknown,AMD,0.0,0.0,0.0,low<30,2013.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1533,Intel Core i5-560M,CPU,2010-09-26,32.0,-0.6160924260859378,-0.866604172561067,382.0,1.0965083906978896,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.716049382716049,0.0,0.0,0.0,-0.2699360482670949,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1534,Intel Pentium 4-M 2.20,CPU,2002-09-16,130.0,-0.6160924260859378,-0.4353065058614914,55.0,0.6595017837931896,Intel,Intel,0.0,0.0,0.0,medium <100,2002.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1535,Intel Core i5-430M,CPU,2010-01-07,32.0,-0.6160924260859378,-0.866604172561067,382.0,0.7221986631563907,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,4.716049382716049,0.0,0.0,0.0,-0.2699360482670949,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1536,AMD Ryzen Threadripper 2920X,CPU,2018-10-03,12.0,1.4315357274049088,0.2720216675258126,19200.0,1.8760083983030609,GF,AMD,0.0,0.0,0.0,high <200,2018.0,90.14084507042251,0.0,0.0,0.0,2.35782190608792,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1537,Intel Core i5-8650K,CPU,2018-09-01,14.0,0.2312019822551021,-0.2886652991836356,624.0,2.06316326207381,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1538,Intel Pentium 4 HT 540,CPU,2004-06-21,90.0,0.0758646740592448,-0.6250774792093047,125.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,1.146788990825688,0.0,0.0,0.0,-1.0162080364958788,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1539,Intel Core i7-8565U,CPU,2018-10-01,14.0,-0.7149434403923925,-0.5043141325334235,624.0,0.2851920562516908,Intel,Intel,0.0,0.0,0.0,low<30,2018.0,5.073170731707317,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1540,Intel Atom CE4100,CPU,2009-09-24,45.0,-1.0114964833117566,-1.3410316059306002,47.0,-0.2762725350605575,Intel,Intel,0.0,0.0,0.0,low<30,2009.0,1.807692307692308,0.0,0.0,0.0,-1.6640252997032543,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1541,Intel Core i9-7940X,CPU,2017-09-01,14.0,1.2197121253196488,-0.2886652991836356,624.0,1.501698670761562,Intel,Intel,0.0,0.0,0.0,high <200,2017.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1542,Intel Pentium Gold G6600,CPU,2020-04-30,14.0,-0.2912962362218725,-0.2886652991836356,624.0,2.531050421500684,Intel,Intel,0.0,0.0,0.0,medium <100,2020.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1543,Intel Core i9-9900KS,CPU,2019-10-28,14.0,0.6830923333703235,-0.0126347924959072,624.0,2.3438955577299345,Intel,Intel,0.0,0.0,0.0,high <200,2019.0,3.466666666666667,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1544,Intel Atom Z3770,CPU,2013-09-27,22.0,-0.9973749098394058,-0.2886652991836356,624.0,-0.026420791926607,Intel,Intel,0.0,0.0,0.0,low<30,2013.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1545,AMD Opteron X2 865 HE,CPU,2005-08-01,90.0,-0.3336609566389245,-0.2886652991836356,233.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,1.5743243243243243,0.0,0.0,0.0,-0.60067366269177,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1546,Intel Core i7-980,CPU,2011-06-26,32.0,0.7254570537873755,0.4962964542095919,1170.0,1.719734087054485,Intel,Intel,0.0,0.0,0.0,high <200,2011.0,4.895397489539749,0.0,0.0,0.0,0.480246207855315,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1547,Intel Xeon Gold 6154,CPU,2017-07-11,14.0,1.713967196851922,-0.2886652991836356,8000.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,high <200,2017.0,54.054054054054056,0.0,0.0,0.0,1.7702063691027294,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1548,AMD Ryzen 3 2300X,CPU,2018-08-01,14.0,-0.1924452219154178,0.246143807523838,4950.0,1.8760083983030609,GF,AMD,0.0,0.0,0.0,medium <100,2018.0,23.571428571428573,0.0,0.0,0.0,1.4480184983473945,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1549,Intel Pentium G3250,CPU,2014-07-21,22.0,-0.3477825301112752,-0.0385126524978818,1400.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1550,Intel Atom Z500,CPU,2008-04-02,45.0,-1.0962259241458605,-1.3410316059306002,47.0,-0.6505822626020563,Intel,Intel,0.0,0.0,0.0,low<30,2008.0,1.807692307692308,0.0,0.0,0.0,-1.6640252997032543,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1551,Intel Celeron E3300,CPU,2009-08-30,45.0,-0.1924452219154178,-0.8579782192270755,228.0,0.9402340794493138,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,2.7804878048780486,0.0,0.0,0.0,-0.6151722167027249,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1552,AMD Athlon 64 X2 4800+,CPU,2006-05-23,90.0,0.1464725414209981,0.3324033408637532,154.0,0.8466566475639391,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7,0.0,0.0,0.0,-0.8771617162097396,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1553,AMD Athlon 64 3200+,CPU,2005-05-31,90.0,-0.1642020749707165,-0.2196576725117035,154.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2005.0,0.9871794871794872,0.0,0.0,0.0,-0.8771617162097396,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1554,AMD A10-7890K,CPU,2016-01-11,28.0,0.2312019822551021,0.5566781275475325,1178.0,2.3438955577299345,Unknown,AMD,0.0,0.0,0.0,medium <100,2016.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1555,AMD A10-5757M,CPU,2013-06-01,32.0,-0.6160924260859378,0.5566781275475325,1178.0,0.9402340794493138,Unknown,AMD,0.0,0.0,0.0,medium <100,2013.0,4.788617886178862,0.0,0.0,0.0,0.4848164856266136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1556,AMD Sempron X2 2100,CPU,2008-03-01,65.0,-0.1924452219154178,-0.547443899203381,221.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,1.8728813559322035,0.0,0.0,0.0,-0.6360111349092333,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1557,Intel Xeon MP 3.00,CPU,2005-03-29,90.0,0.7960649211491287,-0.2886652991836356,624.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,high <200,2005.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1559,Intel Core i7-860S,CPU,2010-01-07,45.0,0.0476215271145434,0.987975794247108,774.0,0.9711146319714874,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,2.614864864864865,0.0,0.0,0.0,0.2031846754860731,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1560,Intel Pentium 4 HT 3.40,CPU,2004-02-02,130.0,0.1464725414209981,-0.4353065058614914,55.0,1.782430966417686,Intel,Intel,0.0,0.0,0.0,medium <100,2004.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1561,Intel Celeron 2.60,CPU,2003-06-25,130.0,-0.0794726341366125,-0.3059172058516187,55.0,1.0338115113346884,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,0.3767123287671233,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1562,AMD Athlon 64 3500+,CPU,2006-05-23,90.0,-0.2348099423324698,0.0132430675060672,154.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.8415300546448088,0.0,0.0,0.0,-0.8771617162097396,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1563,Intel Pentium 4 HT 630,CPU,2005-02-20,90.0,0.0758646740592448,-0.6250774792093047,169.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,medium <100,2005.0,1.5504587155963303,0.0,0.0,0.0,-0.8151554826535938,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1564,Intel Celeron 445,CPU,2008-05-01,65.0,-0.1924452219154178,-0.9097339392310244,105.0,0.3469531612960381,Intel,Intel,0.0,0.0,0.0,medium <100,2008.0,1.381578947368421,0.0,0.0,0.0,-1.1322299766645452,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1565,AMD Turion X2 RM-70,CPU,2006-06-01,65.0,-0.6725787199753405,-0.2886652991836356,624.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1566,AMD Opteron 146 HE,CPU,2004-02-14,130.0,-0.3336609566389245,0.0995026008459823,106.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0,-1.1259270481529586,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1567,Intel Core i3-4160,CPU,2014-07-21,22.0,-0.3477825301112752,-0.0385126524978818,1400.0,1.9695858301884357,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1568,Intel Core i7-4790,CPU,2014-05-01,22.0,0.0758646740592448,-0.0385126524978818,1400.0,1.9695858301884357,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1569,Intel Core i5-3330,CPU,2012-09-03,22.0,-0.0229863402472098,-0.4180545991935083,624.0,1.4081212388761872,Intel,Intel,0.0,0.0,0.0,medium <100,2012.0,4.69172932330827,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1570,AMD Sempron 2500+,CPU,2001-01-01,130.0,-0.2348099423324698,-0.6940851058812367,63.0,0.2384033403090034,Unknown,AMD,0.0,0.0,0.0,medium <100,2001.0,0.6237623762376238,0.0,0.0,0.0,-1.4709167078602745,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1571,Intel Core i7-7700,CPU,2017-01-03,14.0,-0.1924452219154178,-0.2886652991836356,624.0,1.9695858301884357,Intel,Intel,0.0,0.0,0.0,medium <100,2017.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1572,Intel Core Duo T2700,CPU,2006-06-28,65.0,-0.6725787199753405,-0.7889705925551433,151.0,0.783959768200738,Intel,Intel,0.0,0.0,0.0,medium <100,2006.0,1.6777777777777778,0.0,0.0,0.0,-0.8902811622482958,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1573,Intel Core Solo ULV U1400,CPU,2006-04-19,65.0,-1.039739630256458,-0.7889705925551433,151.0,-0.2762725350605575,Intel,Intel,0.0,0.0,0.0,low<30,2006.0,1.6777777777777778,0.0,0.0,0.0,-0.8902811622482958,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1574,AMD Athlon 64 3500+,CPU,2004-06-01,130.0,0.1464725414209981,-0.3231691125196017,69.0,0.6595017837931896,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.4791666666666667,0.0,0.0,0.0,-1.4107639231243545,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1575,AMD Ryzen 5 2400G,CPU,2018-02-12,14.0,-0.1924452219154178,0.246143807523838,4950.0,1.9695858301884357,GF,AMD,0.0,0.0,0.0,medium <100,2018.0,23.571428571428573,0.0,0.0,0.0,1.4480184983473945,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1576,AMD Ryzen 3 3250U,CPU,2020-01-06,12.0,-0.8985238955329512,0.246143807523838,4940.0,1.0338115113346884,GF,AMD,0.0,0.0,0.0,low<30,2020.0,23.52380952380953,0.0,0.0,0.0,1.4466613265252135,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1577,AMD Athlon II X2 260u,CPU,2009-10-20,45.0,-0.7573081608094445,-0.5560698525373725,410.0,0.2851920562516908,Unknown,AMD,0.0,0.0,0.0,low<30,2009.0,3.5042735042735043,0.0,0.0,0.0,-0.222573348820758,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1578,Intel Xeon Phi 7230F,CPU,2016-06-20,14.0,2.1376144010224425,-0.2886652991836356,8000.0,-0.1826951031751827,Intel,Intel,0.0,0.0,0.0,,2016.0,54.054054054054056,0.0,0.0,0.0,1.7702063691027294,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1579,Intel Xeon 2.8,CPU,2002-09-11,130.0,0.1464725414209981,0.3065254808617786,55.0,1.2116086319169004,Intel,Intel,0.0,0.0,0.0,medium <100,2002.0,0.2534562211981567,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1580,Intel Pentium 4 HT 3.2E,CPU,2004-02-01,90.0,0.5136334517021155,-0.6250774792093047,125.0,1.5952761026469366,Intel,Intel,0.0,0.0,0.0,high <200,2004.0,1.146788990825688,0.0,0.0,0.0,-1.0162080364958788,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1581,AMD Athlon XP 2400+,CPU,2002-08-21,130.0,-0.1924452219154178,-0.8752301258950586,37.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2002.0,0.4625,0.0,0.0,0.0,-1.8208408932534208,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1582,Intel Core 2 Duo E6320,CPU,2007-04-01,65.0,-0.1924452219154178,-0.3317950658535932,291.0,0.3413385153829156,Intel,Intel,0.0,0.0,0.0,medium <100,2007.0,2.034965034965035,0.0,0.0,0.0,-0.4520354316303721,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1583,AMD Phenom II X2 550 BE,CPU,2009-06-01,45.0,0.0193783801698421,0.6601895675554307,758.0,1.501698670761562,Unknown,AMD,0.0,0.0,0.0,medium <100,2009.0,2.937984496124031,0.0,0.0,0.0,0.1891814150280841,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1584,Intel Celeron G1850,CPU,2014-05-01,22.0,-0.3477825301112752,-0.0385126524978818,1400.0,1.3145438069908126,Intel,Intel,0.0,0.0,0.0,medium <100,2014.0,7.909604519774011,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1585,Intel Pentium G622,CPU,2011-05-22,32.0,-0.1924452219154178,-0.4353065058614914,504.0,1.0338115113346884,Intel,Intel,0.0,0.0,0.0,medium <100,2011.0,3.84732824427481,0.0,0.0,0.0,-0.0843177659974642,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1586,Intel Core i3-9000,CPU,2018-09-01,14.0,-0.1924452219154178,-0.2886652991836356,624.0,2.06316326207381,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1587,AMD Athlon 64 FX-70,CPU,2006-11-30,90.0,0.6548491864256222,0.4617926408736258,227.0,1.0338115113346884,Unknown,AMD,0.0,0.0,0.0,high <200,2006.0,0.9659574468085106,0.0,0.0,0.0,-0.6181098885887136,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1588,Intel Atom 230,CPU,2008-06-03,45.0,-1.0538612037288084,-0.7372148725511943,47.0,0.0980371924809413,Intel,Intel,0.0,0.0,0.0,low<30,2008.0,0.4895833333333333,0.0,0.0,0.0,-1.6640252997032543,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1589,AMD Ryzen 5 3600,CPU,2019-07-07,7.0,-0.1924452219154178,-0.9269858458990076,3800.0,1.9695858301884357,TSMC,AMD,0.0,0.0,0.0,medium <100,2019.0,51.35135135135136,0.0,0.0,0.0,1.2705882444714338,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1590,Intel Pentium 4 HT 2.60,CPU,2003-05-21,130.0,-0.1359589280260152,-0.4353065058614914,55.0,1.0338115113346884,Intel,Intel,0.0,0.0,0.0,medium <100,2003.0,0.4198473282442748,0.0,0.0,0.0,-1.5605505838150426,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1591,AMD Ryzen 5 3580U,CPU,2019-10-22,12.0,-0.8985238955329512,0.246143807523838,4940.0,0.5659243519078149,GF,AMD,0.0,0.0,0.0,low<30,2019.0,23.52380952380953,0.0,0.0,0.0,1.4466613265252135,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1592,Intel Core i5-11500,CPU,2021-03-16,14.0,-0.1924452219154178,-0.2886652991836356,624.0,1.1273889432200632,Intel,Intel,0.0,0.0,0.0,medium <100,2021.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1593,Intel Core i7-8706G,CPU,2018-02-01,14.0,-0.1924452219154178,-0.2886652991836356,624.0,1.501698670761562,Intel,Intel,0.0,0.0,0.0,medium <100,2018.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1594,Intel Core i7-4960HQ,CPU,2013-09-01,22.0,-0.4466335444177298,0.7119452875593798,1400.0,1.0338115113346884,Intel,Intel,0.0,0.0,0.0,medium <100,2013.0,5.303030303030303,0.0,0.0,0.0,0.6006214976723376,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1595,AMD Mobile Athlon 64 3000+,CPU,2004-08-01,130.0,-0.6160924260859378,0.0995026008459823,106.0,0.4723469200224402,Unknown,AMD,0.0,0.0,0.0,medium <100,2004.0,0.5492227979274611,0.0,0.0,0.0,-1.1259270481529586,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1596,Intel Pentium 4 1.5,CPU,2000-11-20,180.0,-0.2912962362218725,0.3065254808617786,42.0,0.0044597605955666,Intel,Intel,0.0,0.0,0.0,medium <100,2000.0,0.1935483870967742,0.0,0.0,0.0,-1.737864165626562,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1597,AMD Ryzen Embedded V1202B,CPU,2018-02-21,14.0,-0.8985238955329512,0.246143807523838,4950.0,0.7530792156785643,GF,AMD,0.0,0.0,0.0,low<30,2018.0,23.571428571428573,0.0,0.0,0.0,1.4480184983473945,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1598,Intel Core i7-870S,CPU,2010-07-19,45.0,0.0476215271145434,0.987975794247108,774.0,1.0955726163790358,Intel,Intel,0.0,0.0,0.0,medium <100,2010.0,2.614864864864865,0.0,0.0,0.0,0.2031846754860731,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1599,Intel Xeon X5560,CPU,2009-03-30,45.0,0.2312019822551021,0.7033193342253883,731.0,1.2209663751054378,Intel,Intel,0.0,0.0,0.0,medium <100,2009.0,2.779467680608365,0.0,0.0,0.0,0.1648676400439048,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1600,Intel Pentium 4 2.0,CPU,2001-08-27,180.0,-0.0935942076089632,0.3065254808617786,42.0,0.4723469200224402,Intel,Intel,0.0,0.0,0.0,medium <100,2001.0,0.1935483870967742,0.0,0.0,0.0,-1.737864165626562,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1601,AMD Turion X2 Ultra ZM-80,CPU,2008-06-01,65.0,-0.6584571465029898,-0.2886652991836356,624.0,0.5659243519078149,Unknown,AMD,0.0,0.0,0.0,medium <100,2008.0,4.216216216216216,0.0,0.0,0.0,0.0587896659076023,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
1602,AMD Athlon 64 X2 4600+,CPU,2006-05-23,90.0,0.1464725414209981,0.3324033408637532,154.0,0.8466566475639391,Unknown,AMD,0.0,0.0,0.0,medium <100,2006.0,0.7,0.0,0.0,0.0,-0.8771617162097396,-0.3351558160293431,-0.7751792233368019,-0.5700492493931122
